timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1779474398.625553508,1779473815.458192110,0,2,LeftHybridRe,Bias,18.46379386228228,18.46379386228228,18.46379386228228,18.46379386228228,18.46379386228228,18.46379386228228,18.46379386228228
1779474408.286889786,1779473824.982170105,1,2,LeftHybridRe,Bias,16.154368262595266,13.042434029726973,13.042434029726973,13.042434029726973,13.042434029726973,13.042434029726973,13.042434029726973
1779474410.377794391,1779473827.209304094,2,2,LeftHybridRe,Bias,13.143009154853525,11.437800126810053,11.437800126810053,11.437800126810053,11.437800126810053,11.437800126810053,11.437800126810053
1779474412.301941472,1779473829.170670033,3,3,FartherHybridRe,Bias,12.379251289702486,9.230811777119783,9.230811777119783,9.230811777119783,9.230811777119783,9.230811777119783,9.230811777119783
1779474413.334029902,1779473829.846302986,4,3,FartherHybridRe,Bias,11.636541349407247,7.976965307914978,7.976965307914978,7.976965307914978,7.976965307914978,7.976965307914978,7.976965307914978
1779474418.204910983,1779473835.061238050,5,3,FartherHybridRe,Bias,10.931523077119813,9.50168949860433,9.50168949860433,9.50168949860433,9.50168949860433,9.50168949860433,9.50168949860433
1779474424.698673567,1779473841.336652040,6,5,LeftHybridRe,Radial Concentric,10.72745899443126,10.083880725786313,10.083880725786313,10.083880725786313,10.083880725786313,10.083880725786313,10.083880725786313
1779474427.480890025,1779473844.364559889,7,7,LeftHybridRe,Radial Concentric,11.353036126060129,10.49454400804922,10.49454400804922,10.169590046535964,10.49454400804922,10.49454400804922,10.49454400804922
1779474427.983954525,1779473844.905071020,8,7,LeftHybridRe,Radial Concentric,21.281460505521224,20.376754423348125,20.376754423348125,20.18813680551323,20.374351062803363,20.376754423348125,20.376754423348125
1779474428.927636727,1779473845.836443901,9,8,A,Radial Concentric,21.89607065191466,20.693786019494297,20.693786019494297,20.181709121686566,20.65663260751059,20.693786019494297,20.693786019494297
1779474430.337467702,1779473847.222688913,10,9,B,Radial Concentric,21.56968574115214,20.461491162906704,20.461491162906704,19.77232042210286,20.42610153213064,20.461491162906704,20.461491162906704
1779474431.703022652,1779473848.619131088,11,9,B,Radial Concentric,21.36705206213506,19.96429160817138,19.96429160817138,19.188532812893836,19.92043145141988,19.96429160817138,19.96429160817138
1779474436.321747898,1779473853.152576923,12,10,FartherHybridRe,Radial Concentric,21.09267917954818,19.38835624546626,19.38835624546626,18.69290319580064,19.318686504203153,19.38835624546626,19.38835624546626
1779474436.675333321,1779473853.648077011,13,10,FartherHybridRe,Radial Concentric,28.71762296158567,26.99827067059352,26.99827067059352,27.01000445864901,26.947973189107035,26.99827067059352,26.99827067059352
1779474437.771121371,1779473854.694545031,14,11,DownHybridRe,Radial Concentric,28.022846054257403,25.867229705127738,25.867229705127738,25.778929736169662,25.828183896779805,25.867229705127738,25.867229705127738
1779474439.406375862,1779473856.290923119,15,11,A,Radial Concentric,27.766341672535575,25.30266369559059,25.30266369559059,24.943753798260914,25.185526281688055,25.30266369559059,25.30266369559059
1779474441.483181442,1779473858.332537889,16,11,A,Radial Concentric,27.5470585904616,24.784987636956064,24.784987636956064,24.191182190904843,24.59643710866026,24.784987636956064,24.784987636956064
