timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1779474398.625553508,1779473815.458192110,0,2,LeftHybridRe,Bias,23.965923817560643,8.313670386508688,8.313670386508688,8.313670386508688,8.313670386508688,8.313670386508688,8.313670386508688
1779474408.286889786,1779473824.982170105,1,2,LeftHybridRe,Bias,15.916289916221043,6.416929640461965,6.416929640461965,6.416929640461965,6.416929640461965,6.416929640461965,6.416929640461965
1779474410.377794391,1779473827.209304094,2,2,LeftHybridRe,Bias,15.26940814517466,8.04327251425386,8.04327251425386,8.04327251425386,8.04327251425386,8.04327251425386,8.04327251425386
1779474412.301941472,1779473829.170670033,3,3,FartherHybridRe,Bias,13.739222517841705,6.776983980252127,6.776983980252127,6.776983980252127,6.776983980252127,6.776983980252127,6.776983980252127
1779474413.334029902,1779473829.846302986,4,3,FartherHybridRe,Bias,13.683491817693206,6.800716015211173,6.800716015211173,6.800716015211173,6.800716015211173,6.800716015211173,6.800716015211173
1779474418.204910983,1779473835.061238050,5,3,FartherHybridRe,Bias,13.025041877152809,11.00868763028767,11.00868763028767,11.00868763028767,11.00868763028767,11.00868763028767,11.00868763028767
1779474424.698673567,1779473841.336652040,6,5,LeftHybridRe,Radial Concentric,12.731224816352364,11.570170010989548,11.570170010989548,10.240003768279879,11.570170010989548,11.570170010989548,11.570170010989548
1779474427.480890025,1779473844.364559889,7,7,LeftHybridRe,Radial Concentric,13.770734273959636,11.741067032810584,11.741067032810584,9.713366313208162,11.557183334474276,11.741067032810584,11.741067032810584
1779474427.983954525,1779473844.905071020,8,7,LeftHybridRe,Radial Concentric,13.770734273959636,11.741067032810584,11.741067032810584,9.713366313208162,11.557183334474276,11.741067032810584,11.741067032810584
1779474428.927636727,1779473845.836443901,9,8,A,Radial Concentric,16.049157377326683,13.649836300204386,13.649836300204386,11.310076796852652,13.422912180642761,13.649836300204386,13.649836300204386
1779474430.337467702,1779473847.222688913,10,9,B,Radial Concentric,16.312272659475816,13.854791018517709,13.854791018517709,10.836120275945545,13.643485591490489,13.854791018517709,13.854791018517709
1779474431.703022652,1779473848.619131088,11,9,B,Radial Concentric,16.353818244045463,13.709590523789482,13.709590523789482,10.789009915885874,13.477586260244752,13.709590523789482,13.709590523789482
1779474436.321747898,1779473853.152576923,12,10,FartherHybridRe,Radial Concentric,16.25413930339502,13.274076606774905,13.274076606774905,10.434045124436073,12.613334620113239,13.274076606774905,13.274076606774905
1779474436.675333321,1779473853.648077011,13,10,FartherHybridRe,Radial Concentric,16.25413930339502,13.274076606774905,13.274076606774905,10.434045124436073,12.613334620113239,13.274076606774905,13.274076606774905
1779474437.771121371,1779473854.694545031,14,11,DownHybridRe,Radial Concentric,16.453266019586902,13.062149460327495,13.062149460327495,10.229679211422425,12.473024392641907,13.062149460327495,13.062149460327495
1779474439.406375862,1779473856.290923119,15,11,A,Radial Concentric,16.10211302098559,12.620846955221378,12.620846955221378,10.005236556697515,12.007487840541941,12.620846955221378,12.620846955221378
1779474441.483181442,1779473858.332537889,16,11,A,Radial Concentric,15.993899945255441,12.461315220118548,12.461315220118548,9.902200021934126,11.80778353560352,12.461315220118548,12.461315220118548
1779474441.986699671,1779473858.828027010,17,11,A,Radial Concentric,15.993899945255441,12.461315220118548,12.461315220118548,9.902200021934126,11.80778353560352,12.461315220118548,12.461315220118548
