timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,num_bins,total_samples,current_rmse
1779475166.794705779,1779474579.823019981,1,ACTION_RESET_RESUME,0,0,0.0
1779475195.307728983,1779474609.040416956,5,ACTION_RESET_RESUME,0,0,0.0
