bin_x,bin_y,gaze_x,gaze_y,err_x,err_y
9,6,459.9398498535156,306.40289306640625,2.281288458540814,-5.1423042048888306
9,6,461.4880676269531,307.00830078125,0.8614565354829438,-5.753390196020803
9,6,461.2078857421875,308.50714111328125,0.6298325844120995,-6.899431873458127
9,6,462.18182373046875,311.606689453125,-0.8681791834461592,-9.674425604945327
9,6,458.9308166503906,311.82269287109375,1.9217036474723272,-9.613506653816046
9,6,460.2710266113281,308.95159912109375,0.739656806701646,-6.8262152949527035
9,6,462.2402038574219,309.067626953125,-0.8348438181609481,-7.209965719656907
9,6,460.2310791015625,308.54364013671875,1.870401913371893,-7.1886602271893025
9,6,460.5378723144531,308.98345947265625,2.0254865159726023,-7.820937308408304
9,6,461.75146484375,309.0146484375,1.2003829764406646,-7.966743962016267
9,6,461.5345458984375,306.787353515625,1.7755907112866112,-5.973087655060397
9,6,459.0696105957031,303.99237060546875,4.273924234442347,-3.4796724255129448
9,6,459.430419921875,304.45196533203125,3.5336520774537235,-4.327190807290037
9,6,459.3172912597656,301.58929443359375,3.80146047427138,-1.8374215777442373
9,6,463.42694091796875,308.8271484375,-0.014081941227914285,-9.450198431903289
9,6,461.1181335449219,303.89697265625,2.4738795207790076,-4.968218841472776
9,6,458.758544921875,301.55157470703125,4.965636832899918,-2.907423917933272
9,6,455.8233947753906,301.38006591796875,6.131021182072345,-2.133228647080216
9,6,456.7091064453125,300.62347412109375,4.941328832178101,-1.3891327691700326
9,6,453.1803283691406,301.12481689453125,7.93265067794232,-2.5891800654977715
9,6,455.8310241699219,300.220703125,4.98862957996937,-2.4251548022820657
9,6,450.5381774902344,305.616455078125,6.31853896837498,-2.8726760809659595
9,6,451.0286560058594,309.3321533203125,6.451971757593697,-6.284334379400491
9,6,450.06317138671875,306.61395263671875,8.145613622409314,-3.310074060731665
9,6,452.00799560546875,304.20989990234375,7.1404409528209385,-0.8008315398972172
9,6,454.58349609375,304.7764892578125,5.42407336912629,-1.2397381633082887
9,6,455.87261962890625,307.30950927734375,4.162546691059049,-3.277343593586295
9,6,455.1370544433594,306.48529052734375,4.70885383681258,-2.141657463490958
9,6,454.2048645019531,309.33258056640625,5.209095608659652,-4.883342073017673
9,6,451.5083923339844,303.9012451171875,6.894317526519387,0.31049449402490836
9,6,450.97625732421875,306.1109619140625,6.153038307713871,-2.2903360486031943
9,6,450.1125183105469,301.3399658203125,4.231634173713132,-3.7785480873264987
9,6,450.1147155761719,304.45458984375,4.483360257010929,-6.050856832764623
9,6,450.2284240722656,301.56622314453125,7.355235174418397,-7.102158293908815
9,6,457.44244384765625,302.48614501953125,2.7547834760695196,-9.594878240838568
9,6,462.9257507324219,300.2664794921875,4.754794916715639,-8.752899675279025
9,6,463.4826354980469,300.3074951171875,4.238802329831515,-8.32439187519958
9,6,462.954345703125,301.1041259765625,4.589048097557338,-8.909343057288368
9,6,461.8478088378906,301.2840576171875,5.720229615267215,-9.010391814778473
9,6,463.9096374511719,300.57745361328125,3.8787689729317094,-11.690819304213335
9,6,465.3547058105469,300.25921630859375,8.079528662628718,-10.136477193353358
9,6,468.7967224121094,300.002685546875,2.7692630447789384,-5.406644962198698
9,6,474.89556884765625,303.972412109375,-0.7980038189634797,-8.881834174715948
9,6,475.1559753417969,300.59027099609375,-0.20369875219557798,-5.565166739034396
9,6,475.8055725097656,300.34814453125,-0.06036649578874176,-5.371064114409421
9,6,473.1935119628906,301.930419921875,0.8326279150633695,-9.003786982790984
9,6,475.0283508300781,303.2232666015625,-1.6415848347787119,-9.863304395225555
9,6,472.1753234863281,301.55560302734375,0.6933963386215396,-7.601748517547321
9,6,473.682861328125,303.192626953125,-1.1501286064625447,-8.699635211525504
9,6,471.29962158203125,302.61895751953125,0.8474094096242766,-7.8490424573581095
8,6,448.9610290527344,310.7799072265625,8.833496880722123,-4.93734001322656
8,6,449.2188720703125,310.8958740234375,9.1348896256398,-5.2320983606805385
8,6,445.11578369140625,301.85882568359375,6.2498652888840525,-3.231612237410559
8,6,444.8574523925781,304.10400390625,6.98984884216793,-4.690137107577641
8,6,446.4598388671875,305.094482421875,6.018586920081418,-5.0154404089439595
8,6,444.0548095703125,301.265625,9.141545833459872,-1.1222701953221303
8,6,445.2191467285156,301.2586669921875,8.645226621309519,-1.20090928539895
8,6,447.031005859375,302.7196044921875,6.895597848664863,-2.57987593880722
8,6,447.9193115234375,306.6295166015625,6.234381552591913,-6.235828464735732
8,6,447.4900207519531,308.81988525390625,7.096165240161497,-7.9579524343828325
8,6,446.398193359375,308.95233154296875,8.175901147311379,-7.687153149189669
8,6,444.2020568847656,307.82037353515625,10.238710562709343,-6.1560598144301935
8,6,445.97174072265625,311.08245849609375,8.377869166044889,-8.933333336753208
8,6,445.51904296875,304.8291015625,8.633558953464444,-2.1222113984207454
8,6,444.5600891113281,309.9822998046875,9.267797070597453,-6.629389205830876
8,6,445.0549621582031,308.46734619140625,8.246911770389943,-4.907462597841004
8,6,444.9765625,307.2991943359375,7.857586728324293,-3.7519288409895353
8,6,444.4789733886719,309.5184326171875,8.707175560798305,-6.724574826352637
8,6,442.51080322265625,305.6029052734375,11.262060778268392,-3.217219706408855
8,6,441.71588134765625,308.45306396484375,12.919843164446775,-6.07916221958493
8,6,445.5976867675781,307.5223388671875,9.90089825570334,-5.160220943698448
8,6,446.9205627441406,310.22802734375,9.398693892358779,-7.831184435458738
8,6,449.48590087890625,306.41009521484375,5.7005633347332605,-3.382532920189931
8,6,447.0846862792969,304.27734375,6.632350804339637,-2.0099738495650854
8,6,444.46697998046875,306.9251708984375,8.294054573443077,-5.382351885190474
8,6,443.62567138671875,306.093017578125,8.66218172895185,-5.191766691246642
8,6,444.7177734375,307.144775390625,7.252173213664548,-6.92247033274225
8,6,445.0036926269531,307.0491943359375,6.907657237105411,-7.829938527628542
8,6,443.32147216796875,303.3038330078125,9.059108055893319,-4.516941813643939
8,6,446.8345031738281,302.23577880859375,6.570370819152686,-3.2698759201609846
8,6,446.5608215332031,304.06427001953125,7.8401436645663125,-5.019518976077109
8,6,445.832275390625,302.3916015625,9.416387213637734,-3.3381035212330517
8,6,448.9381408691406,303.4083251953125,6.382912014245676,-4.609228232116891
8,6,446.68585205078125,301.665283203125,7.440735804760266,-3.8395093429445524
8,6,442.03070068359375,302.19915771484375,11.198753063755646,-4.4709924265510494
8,6,443.0540771484375,305.61346435546875,9.125248940277288,-8.008689889030961
8,6,439.7765197753906,304.09295654296875,10.650653620971354,-7.2286922086489085
8,6,441.0820617675781,302.79022216796875,7.802465892519308,-6.315100694803277
8,6,441.6625671386719,302.43841552734375,7.00563505422673,-5.605039747061994
8,6,439.62469482421875,302.3011474609375,8.858315167430135,-5.0972012245148335
8,6,441.8201904296875,301.60888671875,6.413845147371376,-4.348029322220441
8,6,442.87176513671875,302.22418212890625,5.452548727877854,-4.861640652309973
8,6,443.05657958984375,305.00384521484375,5.688423769806093,-7.49586421851842
8,6,446.208740234375,303.7841796875,4.66500420294858,-6.382948574179352
8,6,445.99969482421875,302.10919189453125,6.477586883489721,-5.037306092705478
8,6,448.9951171875,300.16070556640625,5.520452838768961,-2.229247235536093
8,6,445.7065124511719,304.93359375,8.97341513209841,-6.377410340859228
8,6,446.5759582519531,303.5367431640625,8.185088514549818,-5.16155337697154
8,6,448.1596374511719,302.2723388671875,7.045498872308656,-4.545955875201571
8,6,449.1854553222656,302.32501220703125,6.5648526762418555,-5.426224278326686
9,5,472.31787109375,277.55706787109375,5.488215740601277,-12.179634978703348
9,5,468.3672790527344,275.67645263671875,9.624868340545333,-10.167095847186886
9,5,470.4787292480469,275.65911865234375,7.761316095631059,-9.954412269691659
9,5,472.34814453125,276.80291748046875,5.935014100247088,-10.85339961936262
9,5,472.0964050292969,275.24017333984375,6.23942048821317,-9.087674370871241
9,5,471.9172668457031,276.96929931640625,6.514560549407008,-10.719170061696047
9,5,471.48114013671875,276.33477783203125,6.982569638819257,-9.940773677984339
9,5,471.489501953125,278.02838134765625,6.968167381930527,-11.464991063918603
9,5,472.08831787109375,278.227783203125,6.4595123880577034,-11.596541463971562
9,5,469.4939880371094,273.80133056640625,9.17432385947643,-7.1265676360028465
9,5,471.3108215332031,275.90093994140625,7.54074895637774,-9.231159004690653
9,5,471.7237243652344,277.29278564453125,7.085951254508814,-10.483068749454958
9,5,472.2188720703125,276.9410400390625,6.419784274383346,-9.908215502828284
9,5,472.2098388671875,276.90167236328125,6.449433541701353,-9.736035850940652
9,5,472.7334289550781,278.7440185546875,6.019026244024133,-11.421047325965901
9,5,473.7707214355469,277.22064208984375,5.223174492316616,-9.6779710731754
9,5,473.1466979980469,273.67333984375,6.064622564533636,-5.975272044912913
9,5,472.7432556152344,276.86419677734375,6.6719619490435775,-9.04634798511978
9,5,473.72943115234375,280.53643798828125,5.615116807244874,-12.66059067252479
9,5,472.1145324707031,279.09014892578125,7.206700857263513,-11.140605098460071
9,5,472.5406188964844,276.458984375,6.875383890959995,-8.397523306176879
9,5,471.5586242675781,278.501708984375,7.973907721321439,-10.30974952174978
9,5,471.9779357910156,280.192626953125,7.683095291853419,-11.859830508698167
9,5,472.7688293457031,280.42816162109375,6.861705003475208,-12.182587880181131
9,5,473.7795715332031,280.10003662109375,5.774656401084314,-11.930053156021813
9,5,473.8851318359375,279.247314453125,5.500045797677558,-11.121662114789046
9,5,468.60015869140625,278.934814453125,10.730569199943716,-10.991215783866267
9,5,471.3879089355469,279.71697998046875,7.948918897196165,-12.025575230469087
9,5,473.4816589355469,278.7850341796875,5.848593718593293,-11.50411873115877
9,5,470.58575439453125,279.543212890625,8.796789896343114,-12.59743387926926
9,5,470.7822570800781,274.19207763671875,8.773124809871206,-7.426900285747195
9,5,471.9349365234375,275.697021484375,7.498723087160158,-9.025612114836349
9,5,473.35406494140625,278.6246337890625,5.808310600644177,-12.002867902896071
9,5,472.9560241699219,279.98419189453125,6.260240790592775,-13.486335349896308
9,5,472.336181640625,281.63323974609375,6.944259486959197,-15.245448714719771
9,5,475.3265380859375,281.57928466796875,4.036332776884194,-15.274875331733824
9,5,476.203369140625,272.2550048828125,3.227499132436151,-6.028939973584443
9,5,472.79046630859375,277.0498046875,6.700925357030371,-10.899355058843582
9,5,471.699462890625,276.30596923828125,7.634304889568284,-10.107514384678723
9,5,472.3018798828125,278.038330078125,6.906105481799386,-11.81799897469466
9,5,471.74493408203125,278.92041015625,7.400044655739066,-12.730265165172796
9,5,472.8982849121094,277.13287353515625,6.259621631399568,-11.039721961963096
9,5,472.1209411621094,274.263671875,7.081896193258444,-8.29838054939205
9,5,473.26141357421875,274.4576416015625,5.536142649139094,-8.480957212442831
9,5,471.4400634765625,272.8660888671875,7.004774458161478,-6.863726927895357
9,5,471.50677490234375,275.0687255859375,6.6858927649945485,-9.013361150255548
9,5,471.05450439453125,275.37841796875,6.976288001264038,-9.305998264389473
9,5,466.8797912597656,275.538818359375,11.033619975683848,-9.465633497383294
9,5,469.8172912597656,278.17095947265625,8.103854920280298,-12.04868271688514
9,5,472.5611267089844,277.27874755859375,5.306827195083542,-11.112501488131898
8,5,448.4361267089844,289.34698486328125,7.4031275768842875,4.942368863240006
8,5,448.7594299316406,289.74725341796875,6.169881295193306,4.658586921255505
8,5,446.67230224609375,290.2564697265625,7.266373422296908,4.0882970135442065
8,5,446.2679138183594,291.84124755859375,6.658250087556212,2.4523168476693513
8,5,445.9710998535156,291.1339111328125,5.969043555733663,3.734718789168994
8,5,445.22711181640625,294.0811767578125,5.9799220970557485,1.4310845209040508
8,5,444.8580017089844,295.07012939453125,5.93565948831872,1.1790630796766663
8,5,445.89483642578125,297.843505859375,4.924018392824166,-0.8552348518871327
8,5,445.3980712890625,299.518798828125,5.599181147206366,-1.7758407785048576
8,5,445.9453125,298.25567626953125,9.009647594216403,0.13769469382492616
8,5,439.7049865722656,298.54022216796875,9.622651473319195,-2.0532152839410855
8,5,444.18572998046875,299.15447998046875,5.522900159387291,-1.6609264731598614
8,5,448.5650329589844,298.970703125,5.002029245329993,-1.9607818141380449
8,5,449.3719787597656,294.57537841796875,4.723735587104272,2.6579197256994007
8,5,449.79962158203125,298.8016357421875,6.635007443732604,-3.160502211361859
